switch_id,Dataname,VerStr_Filename,d1_Filename,d1_Col_Name_Row,d1_Data_Row,d1_Ind_Col_Name,d1_Dep_Col_Name,d1_Key,d1_Style,d1_Start,d1_End,d1_Tick,d1_Comp_Start,d1_Comp_End,d1_Dep_Comp_Start,d1_Dep_Comp_End,d1_Initial_Value,d2_Filename,d2_Col_Name_Row,d2_Data_Row,d2_Ind_Col_Name,d2_Dep_Col_Name,d2_Key,d2_Style,d2_Start,d2_End,d2_Tick,d2_Comp_Start,d2_Comp_End,d2_Dep_Comp_Start,d2_Dep_Comp_End,d2_Initial_Value,Plot_Title,Ind_Title,Dep_Title,Min_Ind,Max_Ind,Scale_Ind,Min_Dep,Max_Dep,Scale_Dep,Flip_Axis,Title_Position,Key_Position,Legend_XYWidthHeight,Paper_Width_Factor,Plot_Type,Plot_Filename,Quantity,Metric,Error_Tolerance,Group_Key_Label,Group_Style,Fill_Color,Font_Interpreter
d,energy_budget_adiabatic_walls,Energy_Budget/energy_budget_adiabatic_walls_git.txt,Energy_Budget/energy_budget_adiabatic_walls.csv,1,2,Time,HRR|Net Enthalpy Change|Q CONV,Expected (HRR)|Expected (Net Enthalpy Change)|Expected (Q CONV),ko|ro|bo,0,100000,,300,600,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_adiabatic_walls_hrr.csv,2,3,Time,HRR|Q_TOTAL|Q_CONV,FDS (HRR)|FDS (Q\_TOTAL)|FDS (Q\_CONV),k-|r-|b-,0,100000,,300,600,-1.00E+09,1.00E+09,0,Energy Budget (adiabatic walls),Time (s),Energy Rate (kW),0,600,1,-1500,2000,1,no,0.05 0.90,EastOutside,,1.5,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_adiabatic_walls,Absolute Error,mean,12,Energy Budget,kd,k,TeX
d,energy_budget_adiabatic_two_fuels,Energy_Budget/energy_budget_adiabatic_two_fuels_git.txt,Energy_Budget/energy_budget_adiabatic_two_fuels.csv,1,2,Time,HRR,Expected (HRR),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_adiabatic_two_fuels_hrr.csv,2,3,Time,HRR,FDS (HRR),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (two fuels),Time (s),Energy Rate (kW),0,600,1,0,1500,1,no,0.05 0.90,SouthEast,,1,linear,FDS_User_Guide/SCRIPT_FIGURES/energy_budget_adiabatic_two_fuels,Absolute Error,end,12,Energy Budget,kd,k,TeX
d,energy_budget_cold_walls,Energy_Budget/energy_budget_cold_walls_git.txt,Energy_Budget/energy_budget_cold_walls.csv,1,2,Time,HRR|Net Enthalpy Change,Expected (HRR)|Expected (Net Enthalpy Change),ko|ro,0,100000,,300,600,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_cold_walls_hrr.csv,2,3,Time,HRR|Q_RADI|Q_CONV|Q_COND|Q_DIFF|Q_TOTAL,FDS (HRR)|FDS (Q\_RADI)|FDS (Q\_CONV)|FDS (Q\_COND)|FDS (Q\_DIFF)|FDS (Q\_TOTAL),k-|m-|b-|g-|c-|r-,0,100000,,300,600,-1.00E+09,1.00E+09,0,Energy Budget (cold walls),Time (s),Energy Rate (kW),0,600,1,-1000,2000,1,no,0.05 0.90,EastOutside,,1.5,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_cold_walls,Absolute Error,mean_2_6,12,Energy Budget,kd,k,TeX
d,energy_budget_combustion,Energy_Budget/energy_budget_combustion_git.txt,Energy_Budget/energy_budget_combustion_devc.csv,2,3,Time,dp,Pressure Rise (kPa),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_combustion_devc.csv,2,3,Time,dh,Enthalpy Rise (kJ),k--,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (combustion),Time (s),Energy (kJ),0,0.001,1,0,500,1,no,0.05 0.90,South,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_combustion,Relative Error,end,0.01,Energy Budget,kd,k,TeX
d,energy_budget_dns_100,Energy_Budget/energy_budget_dns_100_git.txt,Energy_Budget/energy_budget_dns.csv,1,2,Time,Q_CONV|Q_DIFF|Q_SUM,Expected (Convection)|Expected (Diffusion)|Expected (Sum),ko|ro|go,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_dns_100_hrr.csv,2,3,Time,Q_CONV|Q_DIFF|Q_CONV+Q_DIFF,FDS (Convection)|FDS (Diffusion)|FDS (Sum),k-|r-|g-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (dns),Time (s),Energy Rate (kW),0,3,1,-2.00E-05,4.00E-05,1,no,0.05 0.90,NorthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_dns_heat,Absolute Error,end,0.0001,Energy Budget,kd,k,TeX
d,energy_budget_dns_100,Energy_Budget/energy_budget_dns_100_git.txt,Energy_Budget/energy_budget_dns.csv,1,2,Time,div,Expected (div),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_dns_100_devc.csv,2,3,Time,div,FDS (div),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (dns),Time (s),Net Volume Flow (m^3/s),0,3,1,-1.50E-08,0.00E+00,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_dns_div,Relative Error,end,0.01,Energy Budget,kd,k,TeX
d,energy_budget_tmix,Energy_Budget/energy_budget_tmix_git.txt,Energy_Budget/energy_budget_tmix.csv,1,2,Time,Temp,Expected (temp),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_tmix_devc.csv,2,3,Time,Temp,FDS (Temp),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (tmix),Time (s),Outlet Temperature (\circC),0,20,1,0.00E+00,5.00E+02,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_tmix,Relative Error,end,0.01,Energy Budget,kd,k,TeX
d,energy_budget_solid,Energy_Budget/energy_budget_solid_git.txt,Energy_Budget/energy_budget_solid.csv,1,2,Time,T_g Exact|T_w Exact,Exact {T_g}|Exact {T_w},ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_solid_devc.csv,2,3,Time,T_g FDS|T_w FDS,FDS {T_g}|FDS {T_w},k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (solid),Time (s),Temperature (\circC),0,2000,1,9.00E+01,1.00E+02,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_solid_T,Relative Error,end,0.01,Energy Budget,m+,m,TeX
d,energy_budget_solid,Energy_Budget/energy_budget_solid_git.txt,Energy_Budget/energy_budget_solid.csv,1,2,Time,P Exact,P Exact,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy_Budget/energy_budget_solid_devc.csv,2,3,Time,P FDS,P FDS,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Energy Budget (solid),Time (s),Pressure (Pa),0,2000,1,2.00E+04,2.40E+04,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/energy_budget_solid_P,Relative Error,end,0.01,Energy Budget,m+,m,TeX
d,enthalpy,Pyrolysis/enthalpy_git.txt,Pyrolysis/enthalpy.csv,1,2,Time,T_slab,Analytical (T\_slab),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pyrolysis/enthalpy_devc.csv,2,3,Time,T_slab,FDS (T\_slab),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Surface Temperature (enthalpy),Time (s),Temperature (\circC),0,4,1,0,200,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/enthalpy,Relative Error,end,0.01,Pyrolysis,yd,y,TeX
d,fan_test,HVAC/fan_test_git.txt,HVAC/fan_test.csv,1,2,Time,pres_1|pres_2,Ideal (pres\_1)|Ideal (pres\_2),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,HVAC/fan_test_devc.csv,2,3,Time,pres_1|pres_2,FDS (pres\_1)|FDS (pres\_2),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pressure (fan\_test),Time (s),Pressure (Pa),0,60,1,-8,8,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/fan_test_Pressure,Relative Error,end,0.04,HVAC,ms,m,TeX
d,fan_test,HVAC/fan_test_git.txt,HVAC/fan_test.csv,1,2,Time,vflow1|vflow2,Ideal (vflow\_1)|Ideal (vflow\_2),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,HVAC/fan_test_devc.csv,2,3,Time,vflow1|vflow2,FDS (vflow\_1)|FDS (vflow\_2),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Volume Flow (fan\_test),Time (s),Volume Flow (m^3/s),0,60,1,-0.08,0.08,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/fan_test_Volume_Flow,Relative Error,end,0.02,HVAC,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FED (O2 CO2 CO),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FED (O2 CO2 CO),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"O2, CO2 and CO (FED\_FIC)",Time (s),FED,0,100,1,0,0.7,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_O2_CO2_CO,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FED (Asphyxiants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FED (Asphyxiants),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Asphyxiants (FED\_FIC),Time (s),FED,0,100,1,0,1,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_Asphyxiants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FED (Irritants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FED (Irritants),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Irritants (FED\_FIC),Time (s),FED,0,100,1,0,0.01,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_Irritants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FED (All),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FED (All),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,All Gases (FED\_FIC),Time (s),FED,0,100,1,0,0.7,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_All_Gases,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (O2 CO2 CO),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FIC (O2 CO2 CO),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"O2, CO2 and CO (FED\_FIC)",Time (s),FIC,0,100,1,-0.001,0.001,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_O2_CO2_CO,Absolute Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (Asphyxiants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FIC (Asphyxiants),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Asphyxiants (FED\_FIC),Time (s),FIC,0,100,1,-0.001,0.001,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_Asphyxiants,Absolute Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (Irritants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FIC (Irritants),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Irritants (FED\_FIC),Time (s),FIC,0,100,1,0,1,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_Irritants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC,Species/FED_FIC_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (All),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_devc.csv,2,3,Time,FIC (All),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,All Gases (FED\_FIC),Time (s),FIC,0,100,1,0,0.5,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_All_Gases,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FED (O2 CO2 CO),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FED (O2 CO2 CO),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"O2, CO2 and CO (FED\_FIC\_SMIX)",Time (s),FED,0,100,1,0,0.7,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_SMIX_O2_CO2_CO,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FED (Asphyxiants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FED (Asphyxiants),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Asphyxiants (FED\_FIC\_SMIX),Time (s),FED,0,100,1,0,1,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_SMIX_Asphyxiants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FED (Irritants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FED (Irritants),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Irritants (FED\_FIC\_SMIX),Time (s),FED,0,100,1,0,0.01,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_SMIX_Irritants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FED (All),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FED (All),FDS (FED),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,All Gases (FED\_FIC\_SMIX),Time (s),FED,0,100,1,0,0.7,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FED_SMIX_All_Gases,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (O2 CO2 CO),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FIC (O2 CO2 CO),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"O2, CO2 and CO (FED\_FIC\_SMIX)",Time (s),FIC,0,100,1,-0.001,0.001,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_SMIX_O2_CO2_CO,Absolute Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (Asphyxiants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FIC (Asphyxiants),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Asphyxiants (FED\_FIC\_SMIX),Time (s),FIC,0,100,1,-0.001,0.001,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_SMIX_Asphyxiants,Absolute Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (Irritants),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FIC (Irritants),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Irritants (FED\_FIC\_SMIX),Time (s),FIC,0,100,1,0,1,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_SMIX_Irritants,Relative Error,end,0.01,Species,kd,k,TeX
d,FED_FIC_SMIX,Species/FED_FIC_SMIX_git.txt,Species/FED_FIC.csv,1,2,Time,FIC (All),Expected,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/FED_FIC_SMIX_devc.csv,2,3,Time,FIC (All),FDS (FIC),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,All Gases (FED\_FIC\_SMIX),Time (s),FIC,0,100,1,0,0.5,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/FIC_SMIX_All_Gases,Relative Error,end,0.01,Species,kd,k,TeX
d,species_props,Species/species_props_git.txt,Species/species_props.csv,1,2,Time,MU_0|MU_1|MU_2|MU_3|MU_4,Expected 1|Expected 2|Expected 3|Expected 4|Expected 5,ko|ro|bo|go|mo,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/species_props_devc.csv,2,3,Time,MU_0|MU_1|MU_2|MU_3|MU_4,FDS 1|FDS 2|FDS 3|FDS 4|FDS 5,k-|r-|b-|g-|m-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Viscosity,Time (s),\mu (kg/m/s),0,0.02,1,0,0.00005,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/spec_prop_mu,Absolute Error,end,0.01,Species,kd,k,TeX
d,species_props,Species/species_props_git.txt,Species/species_props.csv,1,2,Time,K_0|K_1|K_2|K_3|K_4,Expected 1|Expected 2|Expected 3|Expected 4|Expected 5,ko|ro|bo|go|mo,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/species_props_devc.csv,2,3,Time,K_0|K_1|K_2|K_3|K_4,FDS 1|FDS 2|FDS 3|FDS 4|FDS 5,k-|r-|b-|g-|m-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Thermal Conductivity,Time (s),k (W/m/K),0,0.02,1,0,0.05,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/spec_prop_k,Relative Error,end,0.01,Species,kd,k,TeX
d,species_props,Species/species_props_git.txt,Species/species_props.csv,1,2,Time,CP_0|CP_1|CP_2|CP_3|CP_4,Expected 1|Expected 2|Expected 3|Expected 4|Expected 5,ko|ro|bo|go|mo,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/species_props_devc.csv,2,3,Time,CP_0|CP_1|CP_2|CP_3|CP_4,FDS 1|FDS 2|FDS 3|FDS 4|FDS 5,k-|r-|b-|g-|m-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Specific Heat,Time (s),c_p (kJ/kg/K),0,0.02,1,0,5,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/spec_prop_cp,Relative Error,end,0.01,Species,kd,k,TeX
d,fire_const_gamma,Fires/fire_const_gamma_git.txt,Fires/fire_const_gamma.csv,1,2,Time,dH_exact,Exact,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Fires/fire_const_gamma_devc.csv,2,3,Time,dH_FDS,FDS,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Enthalpy Rise (fire\_const\_gamma),Time (s),\DeltaH (kJ) ,0,30,1,0,4.00E+04,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/fire_const_gamma_dH,Relative Error,end,1.00E-05,Fires,r*,r,TeX
d,fire_const_gamma,Fires/fire_const_gamma_git.txt,Fires/fire_const_gamma.csv,1,2,Time,dP_exact,Exact,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Fires/fire_const_gamma_devc.csv,2,3,Time,dP_FDS,FDS,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pressure Rise (fire\_const\_gamma),Time (s),\DeltaP (Pa) ,0,30,1,0,8.00E+04,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/fire_const_gamma_dP,Relative Error,end,1.00E-05,Fires,r*,r,TeX
d,flat_fire,Sprinklers_and_Sprays/flat_fire_git.txt,Sprinklers_and_Sprays/flat_fire.csv,1,2,Time,x,Exact,ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/flat_fire_devc.csv,2,3,Time,x1|x2,FDS (1st order)|FDS (2nd order),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Horizontal Position (flat\_fire),Time (s),x_p (m) ,0,2,1,0,100,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flat_fire_x,Relative Error,end_1_2,0.01,Sprinklers and Sprays,bs,b,TeX
d,flat_fire,Sprinklers_and_Sprays/flat_fire_git.txt,Sprinklers_and_Sprays/flat_fire.csv,1,2,Time,z,Exact,ro,0,100000,,0,100000,-1.00E+09,1.00E+09,8,Sprinklers_and_Sprays/flat_fire_devc.csv,2,3,Time,z1|z2,FDS (1st order)|FDS (2nd order),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,8,Vertical Position (flat\_fire),Time (s),z_p (m) ,0,2,1,0,10,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flat_fire_z,Relative Error,end_1_2,0.01,Sprinklers and Sprays,bs,b,TeX
d,flat_fire,Sprinklers_and_Sprays/flat_fire_git.txt,Sprinklers_and_Sprays/flat_fire.csv,1,2,Time,u,Exact,ro,0,100000,,0,100000,-1.00E+09,1.00E+09,400,Sprinklers_and_Sprays/flat_fire_devc.csv,2,3,Time,u1|u2,FDS (1st order)|FDS (2nd order),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,400,Horizontal Velocity (flat\_fire),Time (s),u_p (m/s) ,0,2,1,0,400,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flat_fire_u,Relative Error,end_1_2,0.01,Sprinklers and Sprays,bs,b,TeX
d,flat_fire,Sprinklers_and_Sprays/flat_fire_git.txt,Sprinklers_and_Sprays/flat_fire.csv,1,2,Time,w,Exact,ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/flat_fire_devc.csv,2,3,Time,w1|w2,FDS (1st order)|FDS (2nd order),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Vertical Velocity (flat\_fire),Time (s),w_p (m/s) ,0,2,1,-10,0,1,no,0.15 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flat_fire_w,Relative Error,end_1_2,0.02,Sprinklers and Sprays,bs,b,TeX
d,flat_fire,Sprinklers_and_Sprays/flat_fire_git.txt,Sprinklers_and_Sprays/flat_fire.csv,1,2,x,z,Exact,ro,0,100000,,0,100000,-1.00E+09,1.00E+09,8,Sprinklers_and_Sprays/flat_fire_devc.csv,2,3,x1|x2,z1|z2,FDS (1st order)|FDS (2nd order),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,8,Particle Trajectory (flat\_fire),x_p (m),z_p (m) ,0,100,1,0,10,1,no,0.05 0.90,South,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flat_fire_trajectory,Relative Error,end_1_2,0.01,Sprinklers and Sprays,bs,b,TeX
d,flow_rate,Sprinklers_and_Sprays/flow_rate_git.txt,Sprinklers_and_Sprays/flow_rate.csv,1,2,Time,Water,Analytical (Water),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/flow_rate_devc.csv,2,3,Time,Water mass,FDS (Water),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Accumulated Water (flow\_rate),Time (s),Mass (kg) ,0,70,1,0,12,1,no,0.05 0.90,SouthEast,,1,linear,FDS_User_Guide/SCRIPT_FIGURES/flow_rate_water_mass,Relative Error,end,0.01,Sprinklers and Sprays,bs,b,TeX
d,flow_rate,Sprinklers_and_Sprays/flow_rate_git.txt,Sprinklers_and_Sprays/flow_rate.csv,1,2,Time,Nozzles,Analytical (Water),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/flow_rate_devc.csv,2,3,Time,Nozzles,FDS (Nozzles),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Open Nozzles (flow\_rate),Time (s),Open Nozzles,0,70,1,0,5,1,no,0.05 0.90,South,,1,linear,FDS_User_Guide/SCRIPT_FIGURES/flow_rate_open_nozzles,Relative Error,max,0,Sprinklers and Sprays,kd,k,TeX
d,flow_rate_2,Sprinklers_and_Sprays/flow_rate_2_git.txt,Sprinklers_and_Sprays/flow_rate_2.csv,1,2,Time,Water,Analytical (Water),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/flow_rate_2_devc.csv,2,3,Time,Water mass,FDS (Water),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Accumulated Water (flow\_rate),Time (s),Mass (kg) ,0,70,1,0,15,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/flow_rate_2_water_mass,Relative Error,end,0.01,Sprinklers and Sprays,bs,b,TeX
