 r23003 | fds.firebot | 2015-06-28 21:56:39 -0400 (Sun, 28 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r19383 | mcgratta | 2014-05-24 20:01:02 -0400 (Sat, 24 May 2014) | FDS Verification: Fix bug in Matlab script. 
 r19382 | gforney | 2014-05-24 09:37:18 -0400 (Sat, 24 May 2014) | smv bundle: add back textures (with  lower case extension) 
 r19381 | gforney | 2014-05-24 09:35:26 -0400 (Sat, 24 May 2014) | smv bundle: remove some textures  
 r19380 | gforney | 2014-05-24 09:21:55 -0400 (Sat, 24 May 2014) | smokeview/FDS source: add texture display (preliminary) to unstructured geometric objects 
 r19379 | randy.mcdermott | 2014-05-24 09:08:33 -0400 (Sat, 24 May 2014) | FDS Source: minor formatting clean up 
 r19375 | gforney | 2014-05-24 00:20:23 -0400 (Sat, 24 May 2014) | smv vv: add geom texture script file 
 r19374 | gforney | 2014-05-23 23:51:40 -0400 (Fri, 23 May 2014) | smv vv: add geometry texture test case 
 r19373 | fds.firebot | 2014-05-23 22:30:39 -0400 (Fri, 23 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19372 | fds.firebot | 2014-05-23 22:27:16 -0400 (Fri, 23 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19371 | gforney | 2014-05-23 21:05:23 -0400 (Fri, 23 May 2014) | geom notes: update file format documentation 
 r19370 | drjfloyd@gmail.com | 2014-05-23 13:37:57 -0400 (Fri, 23 May 2014) | FDS Documentation: Add rms_conv_corr to Verification Guide 
 r19369 | drjfloyd@gmail.com | 2014-05-23 13:37:02 -0400 (Fri, 23 May 2014) | FDS Verification: Matlab verification script for rms_cov_corr 
 r19368 | mcgratta | 2014-05-23 13:32:33 -0400 (Fri, 23 May 2014) | FDS Validation: Commit updated validation output file. 
 r19367 | randy.mcdermott | 2014-05-23 13:10:14 -0400 (Fri, 23 May 2014) | FDS Validation: updates to backward_facing_step input files 
 r19366 | drjfloyd@gmail.com | 2014-05-23 11:49:51 -0400 (Fri, 23 May 2014) | FDS Verification: Add rms_cov_corr verification case 
 r19365 | gforney | 2014-05-23 09:31:11 -0400 (Fri, 23 May 2014) | smokeview source: fix problem with smoke opacity computation at thin face blockages (off by 1 error) 
 r19363 | gforney | 2014-05-23 08:39:09 -0400 (Fri, 23 May 2014) | smv bundle: update release notes for 6.1.9 
 r19362 | gforney | 2014-05-22 23:57:33 -0400 (Thu, 22 May 2014) | smv vv: force smokebot run 
 r19361 | gforney | 2014-05-22 23:57:03 -0400 (Thu, 22 May 2014) | smv vv: fix problems with colorconv case 
 r19360 | gforney | 2014-05-22 23:46:02 -0400 (Thu, 22 May 2014) | smv vv: fix some typos in the smokeview image generating batch file 
 r19359 | gforney | 2014-05-22 23:40:46 -0400 (Thu, 22 May 2014) | smv vv: fix circular vent figures 
 r19358 | gforney | 2014-05-22 22:54:36 -0400 (Thu, 22 May 2014) | smv vv: update configuration files for vcirctest 
 r19357 | fds.firebot | 2014-05-22 22:27:09 -0400 (Thu, 22 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19356 | mcgratta | 2014-05-22 16:29:21 -0400 (Thu, 22 May 2014) | FDS Validation: Minor edits to figures. 
 r19355 | drjfloyd@gmail.com | 2014-05-22 15:42:56 -0400 (Thu, 22 May 2014) | FDS Source:  Add RMS,COV,CORRCOEFF parameters to RESTART 
 r19354 | gforney | 2014-05-22 14:49:12 -0400 (Thu, 22 May 2014) | run scripts: document -t option in qfds.sh (used for timing studies to guarantee job runs alone on a node) 
 r19353 | gforney | 2014-05-22 14:35:32 -0400 (Thu, 22 May 2014) | smokeview source: revision for 6.1.9 
 r19352 | gforney | 2014-05-22 14:23:08 -0400 (Thu, 22 May 2014) | smokeview source: revision for 6.1.9 
 r19351 | randy.mcdermott | 2014-05-22 11:48:05 -0400 (Thu, 22 May 2014) | FDS User Guide: add discussion of TURBULENT_DISPERSION 
 r19350 | gforney | 2014-05-22 11:39:03 -0400 (Thu, 22 May 2014) | smokeview source: undo 19343 and implement another attempt at fixing issue 2162 
 r19349 | gforney | 2014-05-22 10:28:34 -0400 (Thu, 22 May 2014) | bundle: update smokeview readme file 
 r19348 | gforney | 2014-05-22 07:48:32 -0400 (Thu, 22 May 2014) | smokeview source: bump version to 6.1.9 
 r19346 | gforney | 2014-05-21 22:58:24 -0400 (Wed, 21 May 2014) | bundle: update smokeview readme file 
 r19345 | fds.firebot | 2014-05-21 22:30:33 -0400 (Wed, 21 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19344 | fds.firebot | 2014-05-21 22:27:18 -0400 (Wed, 21 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19343 | gforney | 2014-05-21 21:34:29 -0400 (Wed, 21 May 2014) | smokeview source: fix problem with vent display - addresses issue 2162 
 r19342 | mcgratta | 2014-05-21 19:26:04 -0400 (Wed, 21 May 2014) | FDS Validation Guide: Add section refs in summary table. 
 r19341 | randy.mcdermott | 2014-05-21 16:26:29 -0400 (Wed, 21 May 2014) | Matlab: change name for svn file 
 r19340 | randy.mcdermott | 2014-05-21 15:48:05 -0400 (Wed, 21 May 2014) | FDS Source: fix bug where mass transport not computed in the case of constant cp ratio 
 r19339 | randy.mcdermott | 2014-05-21 12:28:07 -0400 (Wed, 21 May 2014) | FDS Verification: commit Rayleigh (vertical convection) input files 
 r19338 | randy.mcdermott | 2014-05-21 12:07:51 -0400 (Wed, 21 May 2014) | Matlab: add error warnings to openmp timings 
 r19337 | randy.mcdermott | 2014-05-21 11:59:19 -0400 (Wed, 21 May 2014) | Matlab: add openmp_timing_benchmarks.m 
 r19336 | gforney | 2014-05-21 11:46:43 -0400 (Wed, 21 May 2014) | bundle scripts: correct typo in windows bundle script 
 r19335 | randy.mcdermott | 2014-05-21 11:42:13 -0400 (Wed, 21 May 2014) | FDS Verification: add openmp_ to run_openmp_cases.sh 
 r19334 | gforney | 2014-05-21 11:41:57 -0400 (Wed, 21 May 2014) | FDS vv: update openmp timing test case names in FDS_Cases.sh 
 r19333 | gforney | 2014-05-21 11:32:57 -0400 (Wed, 21 May 2014) | FDS vv: fix some typos in openmp timing test cases 
 r19332 | gforney | 2014-05-21 11:30:47 -0400 (Wed, 21 May 2014) | FDS vv rename openmp timing test cases 
 r19331 | randy.mcdermott | 2014-05-21 11:30:22 -0400 (Wed, 21 May 2014) | FDS User Guide: add OpenMP timings 
 r19330 | gforney | 2014-05-21 11:12:48 -0400 (Wed, 21 May 2014) | bundle scripts: add fds_openmp.sh to bundle, make some corrections to bundle scripts 
 r19329 | fds.firebot | 2014-05-21 10:55:44 -0400 (Wed, 21 May 2014) | FDS Validation: Commit new baseline validation stats for FDS 6.1.0 
 r19328 | gforney | 2014-05-21 10:07:00 -0400 (Wed, 21 May 2014) | FDS vv: fix typo 
 r19327 | gforney | 2014-05-21 10:03:36 -0400 (Wed, 21 May 2014) | FDS vv: update scripts to run openmp test cases 
 r19326 | gforney | 2014-05-21 09:35:26 -0400 (Wed, 21 May 2014) | FDS vv: add 128x128x128 timing test cases to vv suite 
 r19325 | mcgratta | 2014-05-21 09:12:49 -0400 (Wed, 21 May 2014) | FDS  User Guide: Add info about DT_PL3D. 
 r19324 | randy.mcdermott | 2014-05-21 08:56:45 -0400 (Wed, 21 May 2014) | FDS Source: output 0 for clock time in initialization phase for WALL CLOCK TIME ITERATIONS 
 r19322 | fds.firebot | 2014-05-20 22:29:57 -0400 (Tue, 20 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19321 | fds.firebot | 2014-05-20 22:26:43 -0400 (Tue, 20 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19320 | gforney | 2014-05-20 22:18:07 -0400 (Tue, 20 May 2014) | FDS vv: change openmp timing test cases to use new cpu timer 
 r19319 | fds.firebot | 2014-05-20 22:03:08 -0400 (Tue, 20 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19318 | gforney | 2014-05-20 21:56:18 -0400 (Tue, 20 May 2014) | FDS vv: fix typo in firebot 
 r19317 | gforney | 2014-05-20 21:49:51 -0400 (Tue, 20 May 2014) | FDS vv: add timing benchmark cases to verification suite 
 r19316 | gforney | 2014-05-20 18:36:50 -0400 (Tue, 20 May 2014) | FDS vv: add openmp timing test cases to firebot and case list 
 r19315 | mcgratta | 2014-05-20 17:49:26 -0400 (Tue, 20 May 2014) | FDS Validation Guide: Add data to scatterplots. 
 r19314 | randy.mcdermott | 2014-05-20 17:16:03 -0400 (Tue, 20 May 2014) | FDS Source: add WALL CLOCK TIME ITERATIONS as output QUANTITY 
 r19313 | gforney | 2014-05-20 16:57:43 -0400 (Tue, 20 May 2014) | FDS vv: add linux scripts for running openmp timing benchmarks 
 r19312 | gforney | 2014-05-20 16:38:34 -0400 (Tue, 20 May 2014) | FDS vv: correct case dimensions in timing benchmark script 
 r19311 | gforney | 2014-05-20 16:30:47 -0400 (Tue, 20 May 2014) | FDS vv: add openmp benchmarking scripts for the PC 
 r19310 | mcgratta | 2014-05-20 16:02:11 -0400 (Tue, 20 May 2014) | FDS Validation Guide: Add species scatterplot. 
 r19309 | mcgratta | 2014-05-20 15:17:21 -0400 (Tue, 20 May 2014) | FDS Users Guide: Clarify OpenMP usage. 
 r19308 | randy.mcdermott | 2014-05-20 13:50:47 -0400 (Tue, 20 May 2014) | FDS Verification: mods to openmp test cases 
 r19307 | drjfloyd@gmail.com | 2014-05-20 13:32:07 -0400 (Tue, 20 May 2014) | FDS Source:  'AIR' H slightly out of synch with 'OXYGEN' H 
 r19306 | drjfloyd@gmail.com | 2014-05-20 13:31:04 -0400 (Tue, 20 May 2014) | FDS Verification: Slight tweak to the water_evaporation_3 results 
 r19305 | gforney | 2014-05-20 12:59:52 -0400 (Tue, 20 May 2014) | FDS vv: add some timing benchmark tests for both openmp and serial versions of FDS 
 r19304 | randy.mcdermott | 2014-05-20 12:40:50 -0400 (Tue, 20 May 2014) | FDS Bibliography: update \fdsversion and \smvversion strings for 6.1.0 release 
 r19303 | randy.mcdermott | 2014-05-20 12:36:13 -0400 (Tue, 20 May 2014) | FDS Verification Guide: update discussion of Sensitivity to LES Parameters for Deardorff model 
 r19302 | drjfloyd@gmail.com | 2014-05-20 11:37:55 -0400 (Tue, 20 May 2014) | FDS Documentation: update guide to reflect RMS,COV,and CORRCOEF useable by point devices 
 r19301 | mcgratta | 2014-05-20 11:23:59 -0400 (Tue, 20 May 2014) | FDS Verification: Fix ini file. 
 r19300 | drjfloyd@gmail.com | 2014-05-20 11:03:54 -0400 (Tue, 20 May 2014) | FDS Source:  Allow STATISTICS for RMS, COV, and CORRCOEF to be used for point DEVC 
 r19299 | mcgratta | 2014-05-20 10:59:10 -0400 (Tue, 20 May 2014) | FDS Verification: Fix start up of pyramid case. 
 r19298 | daniel.haarhoff@gmail.com | 2014-05-20 07:02:56 -0400 (Tue, 20 May 2014) | Makefile: add openmp_mpi_intel_linux_64 target folder 
 r19296 | daniel.haarhoff@gmail.com | 2014-05-20 04:24:29 -0400 (Tue, 20 May 2014) | Issue 2149: quick fix, replace atomic w. critical  This is only a quick workaround.  gfortran (unlike ifort) complains that two of the atomic instructions are not compliant with the OpenMP spec. I am still not sure why, but this should fix the compilation error. 
 r19295 | daniel.haarhoff@gmail.com | 2014-05-20 04:24:23 -0400 (Tue, 20 May 2014) | Makefile: add openmp_gnu_linux target  Since -mtune=native, -m64 and -lflt show no significant runtime improvement for the bench2 case (with 1.5s sim-time and no ISOF), only -O2 and -fopenmp are added.  Ergo no seperate 32 and 64 bit targets are required. 
 r19294 | gforney | 2014-05-19 22:24:56 -0400 (Mon, 19 May 2014) | FDS vv: add some scripts that benchmark simultaneous FDS runs ie test how a 2nd, 3rd ... 8th simultaneously running fds job slows down on a multiple core system 
 r19293 | fds.firebot | 2014-05-19 22:00:35 -0400 (Mon, 19 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19292 | fds.firebot | 2014-05-19 21:57:12 -0400 (Mon, 19 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19291 | gforney | 2014-05-19 20:35:28 -0400 (Mon, 19 May 2014) | bundle scripts: update windows installer to determine number of logical processors and set number of openmp threads.  This needs to be double checked. 
 r19290 | gforney | 2014-05-19 20:31:41 -0400 (Mon, 19 May 2014) | bundle scripts: add batch file to windows bundle for setting openmp threads and running fds 
 r19288 | drjfloyd@gmail.com | 2014-05-19 13:39:07 -0400 (Mon, 19 May 2014) | FDS Documentation:  missing MAX_LEAK_PATHS in MISC table 
 r19286 | drjfloyd@gmail.com | 2014-05-19 12:59:22 -0400 (Mon, 19 May 2014) | FDS Source: Fix bug when a leakage surface is completely removed from the simulation 
 r19285 | gforney | 2014-05-19 12:37:28 -0400 (Mon, 19 May 2014) | bundle scripts: add batch file for for running fds and setting number of openmp threads 
 r19284 | fds.firebot | 2014-05-19 11:22:41 -0400 (Mon, 19 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19283 | mcgratta | 2014-05-19 10:58:58 -0400 (Mon, 19 May 2014) | FDS Validation: More results for 6.1.0 
 r19282 | mcgratta | 2014-05-19 10:17:00 -0400 (Mon, 19 May 2014) | FDS Verification: Change metric for particle cases. 
 r19280 | koverholt | 2014-05-18 23:12:52 -0400 (Sun, 18 May 2014) | Firebot: Rename archival validation statistics file 
 r19279 | gforney | 2014-05-18 23:02:29 -0400 (Sun, 18 May 2014) | smokeview source: changes to support new geometry file format 
 r19278 | gforney | 2014-05-18 23:01:47 -0400 (Sun, 18 May 2014) | FDS source: change geometry file format to support textures (an interim commit, textures are not fully implemented yet) 
 r19277 | fds.firebot | 2014-05-18 21:57:09 -0400 (Sun, 18 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19275 | gforney | 2014-05-17 22:06:49 -0400 (Sat, 17 May 2014) | geom notes: update section describing geometry file format 
 r19274 | fds.firebot | 2014-05-17 21:57:08 -0400 (Sat, 17 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19273 | mcgratta | 2014-05-17 15:03:35 -0400 (Sat, 17 May 2014) | FDS Validation: More results for 6.1.0 
 r19271 | ruddymell | 2014-05-17 01:04:29 -0400 (Sat, 17 May 2014) | FDS Source: read.f90 (fix LS problem); vege.f90 (I_WATER > 0) 
 r19270 | gforney | 2014-05-16 22:05:10 -0400 (Fri, 16 May 2014) | geom notes: update geometry file format to include texture coordinates and volume elements (tetrahedrons) 
 r19269 | fds.firebot | 2014-05-16 21:57:37 -0400 (Fri, 16 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19267 | mcgratta | 2014-05-16 16:04:27 -0400 (Fri, 16 May 2014) | FDS Validation: Commit most of new validation results, 6.1.0 
 r19266 | mcgratta | 2014-05-16 13:57:25 -0400 (Fri, 16 May 2014) | FDS Users Guide: Add a few new inputs, general editing. 
 r19265 | ruddymell | 2014-05-16 13:11:42 -0400 (Fri, 16 May 2014) | FDS Source: vege.f90 minor change LS 
 r19264 | mcgratta | 2014-05-16 09:38:12 -0400 (Fri, 16 May 2014) | FDS Source: Change location of allocation of SOLID_ANGLE. 
 r19263 | gforney | 2014-05-16 08:29:21 -0400 (Fri, 16 May 2014) | smv vv: add back geom verification cases to see if recent FDS fix fixes geom problem 
 r19262 | gforney | 2014-05-16 08:27:21 -0400 (Fri, 16 May 2014) | FDS source: initialize MAX_VOLUS to 0 
 r19261 | gforney | 2014-05-16 08:00:33 -0400 (Fri, 16 May 2014) | smv vv: remove geometry cases from smokeview suite until source of allocation errors are tracked down 
 r19259 | topi.sikanen@gmail.com | 2014-05-16 04:56:21 -0400 (Fri, 16 May 2014) | FDS Validation: Updates to VTT_Sprays plotting. Use d_32 instead of d_10. 
 r19258 | koverholt | 2014-05-16 00:02:29 -0400 (Fri, 16 May 2014) | Firebot: Record and archive compiler version used in each Firebot run 
 r19257 | gforney | 2014-05-15 21:56:57 -0400 (Thu, 15 May 2014) | smokeview source: add menu item for setting vector/slice display option - addresses issue 2148 
 r19256 | fds.firebot | 2014-05-15 21:56:51 -0400 (Thu, 15 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19255 | gforney | 2014-05-15 21:12:23 -0400 (Thu, 15 May 2014) | smokeview source: add simultaneous display of slice vectors and shaded contours for cell centered and terrain  slices - addressed 2148 
 r19254 | mcgratta | 2014-05-15 17:01:04 -0400 (Thu, 15 May 2014) | FDS Verification: Add target_test case and modify particle_absorption_xxx. 
 r19253 | mcgratta | 2014-05-15 16:59:58 -0400 (Thu, 15 May 2014) | FDS Verification: Add target_test case. 
 r19252 | mcgratta | 2014-05-15 16:59:05 -0400 (Thu, 15 May 2014) | FDS Verification Guide: Add target_test case. 
 r19251 | mcgratta | 2014-05-15 16:58:15 -0400 (Thu, 15 May 2014) | FDS Source: Issue 2083. Preserve energy conservation for PARTicles with multiple ORIENTATIONs. 
 r19250 | gforney | 2014-05-15 16:42:05 -0400 (Thu, 15 May 2014) | smokeview source: preliminary code to display slice vectors and shaded contours at the same time - addresses issue 2148 
 r19249 | gforney | 2014-05-15 14:30:40 -0400 (Thu, 15 May 2014) | smv build: make correction to windows makefile build entries for smokeview 
 r19248 | gforney | 2014-05-15 13:45:24 -0400 (Thu, 15 May 2014) | smokeview source: move GETVERTS2 routine back to getdata.f90 
 r19247 | gforney | 2014-05-15 12:58:19 -0400 (Thu, 15 May 2014) | smokeview source: remove shared parameter from Fortran open statements when building smokeview using gcc - addresses issue 2153 
 r19246 | fds.firebot | 2014-05-15 11:22:09 -0400 (Thu, 15 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19244 | gforney | 2014-05-15 10:07:14 -0400 (Thu, 15 May 2014) | FDS source: make calls to ChkMemErr in geom consistent with Allocation usage 
 r19243 | fds.firebot | 2014-05-14 21:57:11 -0400 (Wed, 14 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19242 | gforney | 2014-05-14 15:32:20 -0400 (Wed, 14 May 2014) | smv vv: add sphere without any refinement to geom_sphere test case 
 r19241 | gforney | 2014-05-14 15:31:37 -0400 (Wed, 14 May 2014) | FDS source: update readgeom to allocate namelist buffers dynamically 
 r19239 | fds.firebot | 2014-05-13 22:00:42 -0400 (Tue, 13 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19238 | fds.firebot | 2014-05-13 21:57:15 -0400 (Tue, 13 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19237 | gforney | 2014-05-13 14:28:01 -0400 (Tue, 13 May 2014) | smv vv: remove unused script from Run_SMV_Cases 
 r19236 | gforney | 2014-05-13 14:26:21 -0400 (Tue, 13 May 2014) | smv vv: minor edit 
 r19235 | gforney | 2014-05-13 14:24:31 -0400 (Tue, 13 May 2014) | smv vv: remove case sensitivity when checking for ERROR 
 r19234 | gforney | 2014-05-13 14:23:13 -0400 (Tue, 13 May 2014) | bundle scripts: add torque packages to ubuntu setup script 
 r19233 | gforney | 2014-05-13 13:29:13 -0400 (Tue, 13 May 2014) | FDS source: reduce size of various buffers used in READ_GEOM 
 r19232 | mcgratta | 2014-05-13 08:45:23 -0400 (Tue, 13 May 2014) | FDS Verification: Lower time step of species_conservation_3.fds 
 r19230 | gforney | 2014-05-12 22:15:44 -0400 (Mon, 12 May 2014) | geom notes: add notes on VOLUS keyword 
 r19229 | gforney | 2014-05-12 22:14:58 -0400 (Mon, 12 May 2014) | FDS source: add VOLUS keyword to &GEOM for defining volumes (collection of tetrahedrons) 
 r19228 | gforney | 2014-05-12 22:14:08 -0400 (Mon, 12 May 2014) | smv vv: add geometry/volume test case 
 r19227 | fds.firebot | 2014-05-12 21:57:12 -0400 (Mon, 12 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19225 | gforney | 2014-05-12 16:36:59 -0400 (Mon, 12 May 2014) | geom notes: update geometry notes 
 r19224 | gforney | 2014-05-12 16:36:17 -0400 (Mon, 12 May 2014) | FDS vv: add a simple test case to test the generation of a tetrahedron 
 r19223 | fds.firebot | 2014-05-12 16:18:30 -0400 (Mon, 12 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19222 | mcgratta | 2014-05-12 16:16:48 -0400 (Mon, 12 May 2014) | FDS Verification: Shorten simple_duct test case. 
 r19221 | fds.firebot | 2014-05-12 11:59:15 -0400 (Mon, 12 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19220 | mcgratta | 2014-05-12 11:47:37 -0400 (Mon, 12 May 2014) | FDS Source: Issue 2147. Ensure no flux at hidden external boundaries. 
 r19218 | fds.firebot | 2014-05-11 22:00:15 -0400 (Sun, 11 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19217 | fds.firebot | 2014-05-11 21:57:06 -0400 (Sun, 11 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19216 | gforney | 2014-05-11 21:29:20 -0400 (Sun, 11 May 2014) | smv vv: update geom_sphere case to show spheres at various refinement levels (1 through 5) 
 r19215 | gforney | 2014-05-11 21:06:49 -0400 (Sun, 11 May 2014) | FDS source: minor edits to geometry routines 
 r19214 | gforney | 2014-05-11 21:06:00 -0400 (Sun, 11 May 2014) | geom notes: update geomtry notes 
 r19213 | gforney | 2014-05-11 14:36:12 -0400 (Sun, 11 May 2014) | smv vv: update greps in smokebot 
 r19212 | gforney | 2014-05-11 14:00:45 -0400 (Sun, 11 May 2014) | FDS source: add parameter to &GEOM to allow one to control sphere discretization level 
 r19211 | gforney | 2014-05-11 13:41:48 -0400 (Sun, 11 May 2014) | SMV vv: update sphere configuration file 
 r19210 | gforney | 2014-05-11 13:38:01 -0400 (Sun, 11 May 2014) | FDS source: improve sphere discretization 
 r19208 | fds.firebot | 2014-05-10 22:01:51 -0400 (Sat, 10 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19207 | fds.firebot | 2014-05-10 21:58:30 -0400 (Sat, 10 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19206 | gforney | 2014-05-09 23:19:06 -0400 (Fri, 09 May 2014) | geom notes: update &GEOM notes to document terrain option 
 r19205 | gforney | 2014-05-09 23:18:19 -0400 (Fri, 09 May 2014) | smv vv: add geometry terrain test case 
 r19204 | gforney | 2014-05-09 23:17:22 -0400 (Fri, 09 May 2014) | FDS source: add option to &GEOM namelist to specify a 2D surface (terrain) 
 r19203 | randy.mcdermott | 2014-05-09 16:08:46 -0400 (Fri, 09 May 2014) | FDS Source: revert change in pres from 19018; addresses Issue 2147 
 r19202 | gforney | 2014-05-09 15:44:26 -0400 (Fri, 09 May 2014) | smokeview source: minor edits to box tetrahedron intersection routines 
 r19201 | gforney | 2014-05-09 15:08:40 -0400 (Fri, 09 May 2014) | smokeview source: use LU_OUTPUT (an FDS variable) for outputting tetrahedron box geometry test output in Smokeview 
 r19200 | mcgratta | 2014-05-09 13:21:56 -0400 (Fri, 09 May 2014) | FDS Validation Guide: Minor edits. 
 r19199 | mcgratta | 2014-05-09 11:41:11 -0400 (Fri, 09 May 2014) | FDS Validation: Minor edits of scripts. 
 r19196 | fds.firebot | 2014-05-08 21:57:13 -0400 (Thu, 08 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19195 | gforney | 2014-05-08 15:52:10 -0400 (Thu, 08 May 2014) | smv vv: add geometry cases back in VV suite 
 r19194 | gforney | 2014-05-08 15:30:32 -0400 (Thu, 08 May 2014) | FDS source: fix problem in comparison test used to identify identical vertices 
 r19193 | gforney | 2014-05-08 12:27:58 -0400 (Thu, 08 May 2014) | smv vv: update smokebot check routines 
 r19191 | gforney | 2014-05-08 10:07:03 -0400 (Thu, 08 May 2014) | smv vv: add back missing lines 
 r19190 | randy.mcdermott | 2014-05-08 09:48:44 -0400 (Thu, 08 May 2014) | FDS Validation: remove redundant inputs from Smyth burner case 
 r19189 | gforney | 2014-05-08 09:44:23 -0400 (Thu, 08 May 2014) | smv vv: make corrections to search paths 
 r19188 | fds.firebot | 2014-05-07 21:57:10 -0400 (Wed, 07 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19187 | gforney | 2014-05-07 19:04:09 -0400 (Wed, 07 May 2014) | smv vv: force smokebot run  
 r19186 | mcgratta | 2014-05-07 17:26:28 -0400 (Wed, 07 May 2014) | FDS Validation: Add iBMB to NRC validation appendix. 
 r19185 | mcgratta | 2014-05-07 17:25:52 -0400 (Wed, 07 May 2014) | FDS Verification: Minor edits to input files. 
 r19184 | mcgratta | 2014-05-07 17:21:41 -0400 (Wed, 07 May 2014) | FDS Verification: Minor edits to particle_absorption write-up. 
 r19183 | gforney | 2014-05-07 16:14:09 -0400 (Wed, 07 May 2014) | smv vv: remove geom cases from verification until FDS bug (in readgeom) is figured out 
 r19181 | koverholt | 2014-05-06 23:51:03 -0400 (Tue, 06 May 2014) | VV Scripts: Change qfds.sh to enforce a maximum of 32 nodes to avoid a queue resource error 
 r19180 | koverholt | 2014-05-06 23:49:57 -0400 (Tue, 06 May 2014) | VV Scripts: Remove default OpenMP option for validation case runs 
 r19179 | fds.firebot | 2014-05-06 21:57:10 -0400 (Tue, 06 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19178 | gforney | 2014-05-06 15:33:29 -0400 (Tue, 06 May 2014) | geom notes: update geometry notes 
 r19177 | gforney | 2014-05-06 15:33:01 -0400 (Tue, 06 May 2014) | geom vv: update sphere test case to use SPHERE  instead of FACES and VERTS keywords 
 r19176 | gforney | 2014-05-06 15:31:55 -0400 (Tue, 06 May 2014) | geom vv: update cut cell test cases to use &GEOM keyword 
 r19175 | gforney | 2014-05-06 13:42:40 -0400 (Tue, 06 May 2014) | smv vv: remove update.smv 
 r19174 | koverholt | 2014-05-06 10:49:48 -0400 (Tue, 06 May 2014) | SMV VV: Force Smokebot run 
 r19173 | mcgratta | 2014-05-06 10:09:34 -0400 (Tue, 06 May 2014) | FDS Source: Fix allocation bug in func.f90. 
 r19172 | gforney | 2014-05-06 09:27:17 -0400 (Tue, 06 May 2014) | geom notes: update geometry notes 
 r19171 | topi.sikanen@gmail.com | 2014-05-06 05:54:12 -0400 (Tue, 06 May 2014) | FDS Source: Initialize RAMP_G_F_INDEX to -1 
 r19169 | gforney | 2014-05-05 22:34:18 -0400 (Mon, 05 May 2014) | FDS source: make default discretization of block and sphere objects consistent with grid resolution 
 r19168 | fds.firebot | 2014-05-05 22:00:54 -0400 (Mon, 05 May 2014) | Firebot: Fix SVN properties throughout repository 
 r19167 | fds.firebot | 2014-05-05 21:57:21 -0400 (Mon, 05 May 2014) | Firebot: Bump SVN revision number for all guides 
 r19166 | gforney | 2014-05-05 21:56:04 -0400 (Mon, 05 May 2014) | geom notes: update notes 
 r19165 | mcgratta | 2014-05-05 17:23:14 -0400 (Mon, 05 May 2014) | FDS Verification: Remove unused files. 
 r19164 | gforney | 2014-05-05 16:16:57 -0400 (Mon, 05 May 2014) | smv vv: force smokebot run 
 r19163 | gforney | 2014-05-05 16:13:30 -0400 (Mon, 05 May 2014) | FDS vv: update geometry sphere case 
 r19162 | mcgratta | 2014-05-05 14:33:05 -0400 (Mon, 05 May 2014) | FDS Validation: Fix Turbulent_Jet Run_All script. 
 r19161 | gforney | 2014-05-05 09:48:51 -0400 (Mon, 05 May 2014) | FDS vv: add case to test OBST input using &GEOM keyword 
 r19160 | gforney | 2014-05-05 09:47:11 -0400 (Mon, 05 May 2014) | FDS source: fix sphere initialization routine 
 r19158 | gforney | 2014-05-04 23:40:30 -0400 (Sun, 04 May 2014) | FDS vv: setup geom_sphere.fds to use new &GEOM sphere setup keywords 
 r19157 | gforney | 2014-05-04 23:39:43 -0400 (Sun, 04 May 2014) | FDS source: connect &GEOM to FDS, setup &GEOM to use same data structures as &VERT and &FACE.  Also, add option to set up a blockage (XB=....) and a sphere (with specified center and radius) using &GEOM 
 r19156 | fds.firebot | 2014-05-04 21:57:13 -0400 (Sun, 04 May 2014) | Firebot: Bump SVN revision number for all guides 
